timestamp,window_id,tau_sec,outcome,z,p_model,direct_ask,direct_spread,real_edge,hurdle,status,size_usd
1788868268.633003,5962894,231.43,NO,-0.5447,0.707,0.52,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868269.6858373,5962894,230.36,NO,-0.5458,0.7074,0.52,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868270.7349765,5962894,229.31,NO,-0.5624,0.7131,0.52,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868271.7953472,5962894,228.26,NO,-0.5814,0.7195,0.52,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868272.8533933,5962894,227.2,NO,-0.5819,0.7197,0.52,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868273.909443,5962894,226.14,NONE,-0.3392,0.3672,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868274.9742339,5962894,225.08,NONE,-0.3209,0.3742,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868276.0290997,5962894,224.02,NONE,-0.3155,0.3762,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868277.0837514,5962894,222.97,NONE,-0.2681,0.3943,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868278.1411648,5962894,221.91,NONE,-0.2507,0.401,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868279.2033012,5962894,220.85,NONE,-0.249,0.4017,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868280.3083057,5962894,219.79,NONE,-0.2478,0.4021,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868281.413222,5962894,218.68,NONE,-0.2484,0.4019,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868282.4697423,5962894,217.58,NONE,-0.2516,0.4007,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868283.5260067,5962894,216.53,NONE,-0.2403,0.4051,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868284.5765948,5962894,215.47,NONE,-0.2483,0.402,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868285.6356306,5962894,214.42,NONE,-0.2484,0.4019,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868286.6885757,5962894,213.36,NONE,-0.2489,0.4017,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868287.7421556,5962894,212.3,NONE,-0.2284,0.4097,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868288.790411,5962894,211.26,NONE,-0.093,0.463,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868289.8541608,5962894,210.21,NONE,-0.0009,0.4996,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868290.9201856,5962894,209.13,NONE,0.1239,0.5493,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868291.9800107,5962894,208.07,NONE,0.126,0.5501,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868293.0374932,5962894,207.01,NONE,0.1261,0.5502,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868294.1011858,5962894,205.95,NONE,0.1249,0.5497,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868295.1644578,5962894,204.89,NONE,0.125,0.5497,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868296.2632306,5962894,203.83,NONE,0.1249,0.5497,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868297.3098285,5962894,202.74,NONE,0.1539,0.5612,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868298.3681095,5962894,201.68,NONE,0.1539,0.5612,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868299.426219,5962894,200.62,NONE,0.1417,0.5563,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868300.4853604,5962894,199.57,NONE,0.1273,0.5506,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868301.538897,5962894,198.51,NONE,0.1268,0.5504,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868302.6014638,5962894,197.45,NONE,0.1268,0.5505,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868303.655414,5962894,196.39,NONE,0.1224,0.5487,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868304.7102027,5962894,195.34,NONE,0.1211,0.5482,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868305.7625518,5962894,194.28,NONE,0.1211,0.5482,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868306.8194764,5962894,193.23,NONE,0.1266,0.5504,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868307.8800805,5962894,192.17,NONE,0.1265,0.5503,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868308.9459903,5962894,191.1,NONE,0.1266,0.5504,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868309.998517,5962894,190.05,NONE,0.1263,0.5503,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868311.0581903,5962894,188.99,NONE,0.1243,0.5495,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868312.1700106,5962894,187.93,NONE,-0.0445,0.4822,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868313.241425,5962894,186.81,NONE,-0.0445,0.4823,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868314.3111749,5962894,185.75,NONE,-0.0445,0.4823,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868315.3781915,5962894,184.68,NONE,-0.0447,0.4822,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868316.4501755,5962894,183.61,NONE,-0.0457,0.4818,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868317.5062666,5962894,182.55,NONE,-0.0459,0.4817,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868318.5701144,5962894,181.49,NONE,-0.0641,0.4744,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868319.6268418,5962894,180.42,NONE,-0.3096,0.3784,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868320.686213,5962894,179.36,NO,-0.3755,0.6463,0.46,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868321.760826,5962894,178.31,NO,-0.4884,0.6874,0.48,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868322.8247876,5962894,177.23,NO,-0.4827,0.6853,0.47,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868323.8911812,5962894,176.17,NO,-0.4836,0.6857,0.48,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868324.9537678,5962894,175.1,NO,-0.4858,0.6864,0.48,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868326.0177042,5962894,174.04,NO,-0.4865,0.6867,0.48,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868327.0694807,5962894,172.98,NO,-0.4877,0.6871,0.47,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868328.1982098,5962894,171.92,NO,-0.4887,0.6875,0.55,0.0,0.0,0.04,BLOCKED_WINDOW_MAX_POS,0.0
1788868329.2493901,5962894,170.8,NO,-0.6114,0.7295,0.6,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868330.30121,5962894,169.75,NO,-0.613,0.7301,0.56,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868331.3688867,5962894,168.69,NO,-0.6145,0.7306,0.57,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868332.4279037,5962894,167.62,NO,-0.6067,0.728,0.58,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868333.4862876,5962894,166.56,NO,-0.6071,0.7281,0.59,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868334.5418682,5962894,165.51,NO,-0.6086,0.7286,0.56,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868335.599421,5962894,164.45,NO,-0.6102,0.7291,0.53,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868336.6603296,5962894,163.39,NO,-0.6096,0.7289,0.53,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868337.722469,5962894,162.33,NO,-0.6112,0.7295,0.53,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868338.7863047,5962894,161.27,NO,-0.6106,0.7293,0.54,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868339.8451867,5962894,160.21,NO,-0.6012,0.7261,0.54,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868340.9001868,5962894,159.15,NO,-0.6028,0.7267,0.54,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868341.9619179,5962894,158.09,NO,-0.5986,0.7253,0.54,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868343.0196173,5962894,157.03,NO,-0.6003,0.7258,0.53,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868344.1276364,5962894,155.98,NO,-0.6047,0.7273,0.53,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868345.1876326,5962894,154.86,NO,-0.6066,0.7279,0.56,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868346.239032,5962894,153.81,NO,-0.6083,0.7285,0.55,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868347.3012834,5962894,152.75,NO,-0.6098,0.729,0.55,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868348.3602004,5962894,151.69,NO,-0.611,0.7294,0.56,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868349.424622,5962894,150.63,NO,-0.6078,0.7284,0.59,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868350.4788556,5962894,149.57,NO,-0.6096,0.7289,0.56,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868351.5308974,5962894,148.51,NO,-0.5772,0.7181,0.56,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868352.5799572,5962894,147.47,NO,-0.579,0.7187,0.56,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868353.6445916,5962894,146.4,NO,-0.5807,0.7193,0.56,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868354.7051284,5962894,145.35,NO,-0.5818,0.7196,0.56,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868355.76262,5962894,144.29,NO,-0.5828,0.72,0.56,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868356.8189673,5962894,143.23,NO,-0.5802,0.7191,0.53,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868357.8792887,5962894,142.17,NO,-0.5587,0.7118,0.53,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868358.939707,5962894,141.11,NO,-0.5608,0.7125,0.53,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868360.052326,5962894,140.05,NO,-0.5627,0.7132,0.53,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868361.1144166,5962894,138.95,NO,-0.457,0.6762,0.51,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868362.1861553,5962894,137.88,NO,-0.4589,0.6769,0.56,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868363.24262,5962894,136.81,NO,-0.4643,0.6788,0.56,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868364.3046825,5962894,135.75,NO,-0.4668,0.6797,0.55,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868365.361297,5962894,134.69,NO,-0.4694,0.6806,0.55,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868366.4342108,5962894,133.62,NO,-0.475,0.6826,0.54,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868367.48406,5962894,132.56,NO,-0.4775,0.6835,0.54,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868368.5487034,5962894,131.5,NO,-0.4667,0.6796,0.54,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868369.6108546,5962894,130.45,NO,-0.4533,0.6749,0.55,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868370.6848586,5962894,129.38,NO,-0.4554,0.6756,0.55,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868371.7421138,5962894,128.31,NO,-0.4577,0.6764,0.55,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868372.7919495,5962894,127.26,NO,-0.4627,0.6782,0.54,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868373.8496413,5962894,126.2,NO,-0.4632,0.6784,0.46,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868374.911603,5962894,125.14,NO,-0.4723,0.6816,0.51,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868376.0095682,5962894,124.08,NO,-0.4746,0.6825,0.53,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868377.0688019,5962894,122.98,NO,-0.4771,0.6834,0.53,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868378.1303298,5962894,121.92,NO,-0.4797,0.6843,0.49,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868379.1899407,5962894,120.86,NO,-0.4921,0.6887,0.52,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868380.2422657,5962894,119.81,NO,-0.4946,0.6896,0.52,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868381.315392,5962894,118.76,NO,-0.4974,0.6905,0.48,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868382.371104,5962894,117.68,NO,-0.4989,0.6911,0.51,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868383.4316201,5962894,116.62,NO,-0.4635,0.6785,0.55,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868384.4955366,5962894,115.55,NO,-0.4663,0.6795,0.55,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868385.5505595,5962894,114.5,NO,-0.4699,0.6808,0.55,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868386.605487,5962894,113.44,NO,-0.4723,0.6817,0.59,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868387.669944,5962894,112.38,NO,-0.4751,0.6826,0.58,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868388.7272046,5962894,111.32,NO,-0.4787,0.6839,0.58,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868389.7897885,5962894,110.26,NO,-0.4815,0.6849,0.55,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868390.8460927,5962894,109.2,NO,-0.4869,0.6868,0.56,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868391.9687254,5962894,108.15,NO,-0.4898,0.6879,0.54,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868393.0187519,5962894,107.03,NO,-0.4929,0.689,0.55,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868394.079547,5962894,105.97,NO,-0.4953,0.6898,0.57,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868395.1271548,5962894,104.92,NO,-0.4983,0.6909,0.57,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868396.180674,5962894,103.87,NO,-0.501,0.6918,0.55,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868397.2386858,5962894,102.81,NO,-0.4993,0.6912,0.42,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868398.3032458,5962894,101.75,NO,-0.5012,0.6919,0.41,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868399.3526351,5962894,100.69,NO,-0.361,0.641,0.4,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868400.440881,5962894,99.64,NO,-0.3528,0.6379,0.33,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868401.5445397,5962894,98.55,NONE,-0.3235,0.3732,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868402.6006873,5962894,97.45,NO,-0.3617,0.6412,0.33,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868403.6509533,5962894,96.4,NO,-0.3643,0.6422,0.37,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868404.7111104,5962894,95.34,NO,-0.3664,0.643,0.4,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868405.7661824,5962894,94.29,NO,-0.3672,0.6433,0.4,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868406.824563,5962894,93.22,NO,-0.3698,0.6442,0.4,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868407.9245286,5962894,92.17,NO,-0.3724,0.6452,0.4,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868408.998387,5962894,91.07,NO,-0.3752,0.6463,0.39,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868410.0469441,5962894,90.0,NO,-0.378,0.6473,0.42,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868411.1028666,5962894,88.95,NO,-0.3899,0.6517,0.43,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868412.155909,5962894,87.89,NO,-0.3952,0.6537,0.43,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868413.2073755,5962894,86.84,NO,-0.4089,0.6587,0.4,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868414.2617223,5962894,85.78,NO,-0.4122,0.6599,0.4,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868415.3177836,5962894,84.73,NONE,-0.065,0.4741,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868416.3826787,5962894,83.67,NONE,0.0342,0.5137,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868417.4382858,5962894,82.61,NONE,0.0338,0.5135,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868418.4994001,5962894,81.56,NONE,0.0334,0.5133,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868419.5624757,5962894,80.49,NONE,0.0327,0.513,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868420.6198385,5962894,79.44,NONE,0.0322,0.5129,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868421.6811218,5962894,78.37,NONE,0.0377,0.515,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868422.7521791,5962894,77.32,NONE,0.0372,0.5148,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868423.8704102,5962894,76.24,NONE,0.2504,0.5989,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868424.9243884,5962894,75.13,NONE,0.2514,0.5992,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868425.992815,5962894,74.06,NONE,0.2778,0.6094,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868427.0760214,5962894,73.0,NO,0.4925,0.3112,0.04,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868428.135475,5962894,71.91,NO,0.6758,0.2496,0.03,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868429.1952772,5962894,70.85,NO,0.6871,0.246,0.03,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868430.2442117,5962894,69.8,NO,0.6852,0.2466,0.03,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868431.3170998,5962894,68.73,NO,0.68,0.2483,0.03,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868432.3737154,5962894,67.68,NONE,0.3483,0.6362,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868433.4300735,5962894,66.62,NONE,0.3418,0.6337,0.0,0.0,0.0,0.0,BLOCKED_NOISE,0.0
1788868434.4947968,5962894,65.55,NO,0.3886,0.3488,0.03,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868435.5595064,5962894,64.5,NO,0.3915,0.3477,0.03,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868436.628898,5962894,63.44,NO,0.3884,0.3489,0.03,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868437.7181337,5962894,62.37,NO,0.3807,0.3517,0.03,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868438.7897758,5962894,61.27,NO,0.3955,0.3462,0.02,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868439.9044533,5962894,60.2,NO,-0.8204,0.794,0.57,0.0,0.0,0.035,BLOCKED_WINDOW_MAX_POS,0.0
1788868440.9660301,5962894,59.09,NO,-0.8105,0.7912,0.48,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868442.0329833,5962894,58.02,NO,-0.853,0.8032,0.65,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868443.0985174,5962894,56.96,NO,-0.8118,0.7915,0.67,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868444.1521184,5962894,55.9,NO,-0.8171,0.7931,0.66,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868445.2164981,5962894,54.83,NO,-0.8108,0.7913,0.64,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868446.2715816,5962894,53.78,NO,-0.8056,0.7898,0.63,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868447.3230295,5962894,52.73,NO,-0.8049,0.7895,0.66,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868448.3792012,5962894,51.67,NO,-0.928,0.8233,0.72,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868449.4317513,5962894,50.62,NO,-0.8718,0.8083,0.72,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868450.4865353,5962894,49.57,NO,-0.9173,0.8205,0.75,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868451.5633736,5962894,48.51,NO,-0.9317,0.8243,0.72,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868452.6303601,5962894,47.42,NO,-0.9338,0.8248,0.68,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868453.6761153,5962894,46.37,NO,-0.9423,0.827,0.78,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868454.7288597,5962894,45.32,NO,-0.949,0.8287,0.76,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868455.8635998,5962894,44.26,NO,-0.9566,0.8306,0.74,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868456.9187267,5962894,43.13,NO,-0.977,0.8357,0.66,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868457.9876401,5962894,42.07,NO,-0.9888,0.8386,0.75,0.0,0.0,0.04,BLOCKED_WINDOW_MAX_POS,0.0
1788868459.041611,5962894,41.01,NONE,-1.276,0.101,0.0,0.0,0.0,0.0,NO_SIGNAL,0.0
1788868460.1006,5962894,39.95,NONE,-1.3003,0.0968,0.0,0.0,0.0,0.0,NO_SIGNAL,0.0
1788868461.1622775,5962894,38.89,NONE,-1.3062,0.0957,0.0,0.0,0.0,0.0,NO_SIGNAL,0.0
1788868462.2175188,5962894,37.83,YES,-1.3775,0.0842,0.05,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868463.26753,5962894,36.78,YES,-1.3929,0.0818,0.04,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868464.331466,5962894,35.73,YES,-1.4195,0.0779,0.04,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868465.3801613,5962894,34.67,YES,-1.4382,0.0752,0.02,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868466.440119,5962894,33.62,YES,-1.4558,0.0727,0.03,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868467.5045707,5962894,32.54,NONE,-1.4763,0.0699,0.0,0.0,0.0,0.0,NO_SIGNAL,0.0
1788868468.5558364,5962894,31.49,YES,-1.5104,0.0655,0.03,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868469.6195183,5962894,30.44,YES,-1.5231,0.0639,0.02,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868470.6684728,5962894,29.38,YES,-1.6384,0.0507,0.02,0.0,0.0,0.03,BLOCKED_WINDOW_MAX_POS,0.0
1788868471.7248824,5962894,28.33,NO,-1.9918,0.9768,0.0,0.0,0.0,0.035,BLOCKED_WINDOW_MAX_POS,0.0
1788868472.7762132,5962894,27.27,NO,-2.1683,0.9849,0.0,0.0,0.0,0.035,BLOCKED_WINDOW_MAX_POS,0.0
1788868473.821038,5962894,26.22,NO,-2.2041,0.9862,0.0,0.0,0.0,0.035,BLOCKED_WINDOW_MAX_POS,0.0
1788868474.8741927,5962894,25.17,NO,-2.2441,0.9876,0.0,0.0,0.0,0.035,BLOCKED_WINDOW_MAX_POS,0.0
1788868475.9296832,5962894,24.12,NO,-2.2928,0.9891,0.0,0.0,0.0,0.035,BLOCKED_WINDOW_MAX_POS,0.0
1788868476.9971025,5962894,23.06,NO,-2.3447,0.9905,0.0,0.0,0.0,0.035,BLOCKED_WINDOW_MAX_POS,0.0
1788868478.0549712,5962894,21.99,NO,-2.3947,0.9917,0.0,0.0,0.0,0.035,BLOCKED_WINDOW_MAX_POS,0.0
1788868479.1126525,5962894,20.94,NO,-2.4518,0.9929,0.0,0.0,0.0,0.035,BLOCKED_WINDOW_MAX_POS,0.0
1788868480.1702118,5962894,19.88,NO,-2.5114,0.994,0.0,0.0,0.0,0.035,BLOCKED_WINDOW_MAX_POS,0.0
1788868481.2218068,5962894,18.83,NO,-2.5787,0.995,0.0,0.0,0.0,0.035,BLOCKED_WINDOW_MAX_POS,0.0
1788868482.292761,5962894,17.76,NO,-2.6378,0.9958,0.0,0.0,0.0,0.035,BLOCKED_WINDOW_MAX_POS,0.0
1788868483.3690813,5962894,16.69,NO,-2.7061,0.9966,0.0,0.0,0.0,0.035,BLOCKED_WINDOW_MAX_POS,0.0
1788868484.4210777,5962894,15.63,NO,-2.808,0.9975,0.0,0.0,0.0,0.035,BLOCKED_WINDOW_MAX_POS,0.0
